,postcode,sqkm,baths,beds,parking,propertyType,sales,volume
14996,2320,403.8740999999991,1.0,2.0,1.0,house,21835200.0,81.0
14997,2320,403.8740999999991,1.0,2.0,1.0,other,860000.0,2.0
14998,2320,403.8740999999991,1.0,2.0,1.0,semi detached,5605000.0,20.0
14999,2320,403.8740999999991,1.0,2.0,2.0,apartment,349000.0,1.0
15000,2320,403.8740999999991,1.0,2.0,2.0,house,9320300.0,33.0
15001,2320,403.8740999999991,1.0,2.0,2.0,semi detached,540000.0,2.0
15002,2320,403.8740999999991,1.0,2.0,3.0,apartment,285000.0,1.0
15003,2320,403.8740999999991,1.0,2.0,3.0,house,4616500.0,16.0
15004,2320,403.8740999999991,1.0,2.0,3.0,other,1170000.0,2.0
15005,2320,403.8740999999991,1.0,3.0,0.0,house,18432750.0,65.0
15006,2320,403.8740999999991,1.0,3.0,0.0,semi detached,220000.0,1.0
15007,2320,403.8740999999991,1.0,3.0,1.0,apartment,592500.0,2.0
15008,2320,403.8740999999991,1.0,3.0,1.0,house,101878300.0,325.0
15009,2320,403.8740999999991,1.0,3.0,1.0,other,885000.0,1.0
15010,2320,403.8740999999991,1.0,3.0,1.0,semi detached,4742000.0,16.0
15011,2320,403.8740999999991,1.0,3.0,2.0,apartment,217500.0,1.0
15012,2320,403.8740999999991,1.0,3.0,2.0,house,77727400.0,234.0
15013,2320,403.8740999999991,1.0,3.0,2.0,semi detached,625000.0,2.0
15014,2320,403.8740999999991,1.0,3.0,3.0,house,41237610.0,123.0
15015,2320,403.8740999999991,1.0,3.0,3.0,other,600000.0,1.0
15016,2320,403.8740999999991,1.0,4.0,0.0,house,1680000.0,6.0
15017,2320,403.8740999999991,1.0,4.0,1.0,house,14050000.0,35.0
15018,2320,403.8740999999991,1.0,4.0,2.0,house,22222700.0,60.0
15019,2320,403.8740999999991,1.0,4.0,2.0,other,1150000.0,1.0
15020,2320,403.8740999999991,1.0,4.0,3.0,house,11942000.0,29.0
15021,2320,403.8740999999991,1.0,4.0,3.0,land,265000.0,1.0
15022,2320,403.8740999999991,1.0,4.0,3.0,other,2567500.0,4.0
15023,2320,403.8740999999991,2.0,0.0,3.0,house,485000.0,1.0
15024,2320,403.8740999999991,2.0,1.0,3.0,apartment,470000.0,1.0
15025,2320,403.8740999999991,2.0,2.0,0.0,apartment,175000.0,1.0
15026,2320,403.8740999999991,2.0,2.0,0.0,house,1896500.0,8.0
15027,2320,403.8740999999991,2.0,2.0,0.0,other,2175000.0,2.0
15028,2320,403.8740999999991,2.0,2.0,0.0,semi detached,4384499.0,23.0
15029,2320,403.8740999999991,2.0,2.0,1.0,apartment,1885000.0,7.0
15030,2320,403.8740999999991,2.0,2.0,1.0,house,1317000.0,5.0
15031,2320,403.8740999999991,2.0,2.0,1.0,semi detached,3052500.0,13.0
15032,2320,403.8740999999991,2.0,2.0,2.0,apartment,2423000.0,8.0
15033,2320,403.8740999999991,2.0,2.0,2.0,house,6485000.0,14.0
15034,2320,403.8740999999991,2.0,2.0,2.0,semi detached,2359500.0,9.0
15035,2320,403.8740999999991,2.0,2.0,3.0,apartment,1930000.0,4.0
15036,2320,403.8740999999991,2.0,2.0,3.0,house,278500.0,1.0
15037,2320,403.8740999999991,2.0,2.0,3.0,semi detached,590999.0,3.0
15038,2320,403.8740999999991,2.0,3.0,0.0,house,2892000.0,8.0
15039,2320,403.8740999999991,2.0,3.0,0.0,semi detached,913000.0,3.0
15040,2320,403.8740999999991,2.0,3.0,1.0,apartment,1289500.0,4.0
15041,2320,403.8740999999991,2.0,3.0,1.0,house,28283055.0,77.0
15042,2320,403.8740999999991,2.0,3.0,1.0,semi detached,2341000.0,7.0
15043,2320,403.8740999999991,2.0,3.0,2.0,apartment,2474500.0,7.0
15044,2320,403.8740999999991,2.0,3.0,2.0,house,77107500.0,167.0
15045,2320,403.8740999999991,2.0,3.0,2.0,other,3220000.0,5.0
15046,2320,403.8740999999991,2.0,3.0,2.0,semi detached,4896000.0,13.0
15047,2320,403.8740999999991,2.0,3.0,3.0,house,19913000.0,40.0
15048,2320,403.8740999999991,2.0,3.0,3.0,other,3440000.0,3.0
15049,2320,403.8740999999991,2.0,3.0,3.0,semi detached,355000.0,1.0
15050,2320,403.8740999999991,2.0,4.0,0.0,house,2437000.0,5.0
15051,2320,403.8740999999991,2.0,4.0,0.0,other,4060000.0,4.0
15052,2320,403.8740999999991,2.0,4.0,0.0,semi detached,357500.0,1.0
15053,2320,403.8740999999991,2.0,4.0,1.0,house,15582500.0,30.0
15054,2320,403.8740999999991,2.0,4.0,1.0,other,757000.0,1.0
15055,2320,403.8740999999991,2.0,4.0,2.0,house,362779746.0,738.0
15056,2320,403.8740999999991,2.0,4.0,2.0,land,440000.0,1.0
15057,2320,403.8740999999991,2.0,4.0,2.0,other,5900000.0,7.0
15058,2320,403.8740999999991,2.0,4.0,2.0,semi detached,1790000.0,5.0
15059,2320,403.8740999999991,2.0,4.0,3.0,house,157152780.0,255.0
15060,2320,403.8740999999991,2.0,4.0,3.0,other,4815000.0,6.0
15061,2320,403.8740999999991,3.0,3.0,0.0,house,1190000.0,2.0
15062,2320,403.8740999999991,3.0,3.0,0.0,other,1160000.0,2.0
15063,2320,403.8740999999991,3.0,3.0,2.0,house,9535000.0,16.0
15064,2320,403.8740999999991,3.0,3.0,3.0,house,2150000.0,3.0
15065,2320,403.8740999999991,3.0,3.0,3.0,other,2250000.0,2.0
15066,2320,403.8740999999991,3.0,4.0,0.0,house,380000.0,1.0
15067,2320,403.8740999999991,3.0,4.0,1.0,house,1595000.0,3.0
15068,2320,403.8740999999991,3.0,4.0,2.0,house,79863750.0,110.0
15069,2320,403.8740999999991,3.0,4.0,2.0,other,4009528.0,4.0
15070,2320,403.8740999999991,3.0,4.0,3.0,house,53243500.0,73.0
15071,2320,403.8740999999991,3.0,4.0,3.0,other,13542000.0,12.0
15072,2320,403.8740999999991,4.0,3.0,3.0,other,1650000.0,1.0
15073,2320,403.8740999999991,4.0,4.0,1.0,house,590000.0,1.0
15074,2320,403.8740999999991,4.0,4.0,2.0,house,14110000.0,14.0
15075,2320,403.8740999999991,4.0,4.0,3.0,apartment,1340000.0,2.0
15076,2320,403.8740999999991,4.0,4.0,3.0,house,18371500.0,22.0
15077,2320,403.8740999999991,4.0,4.0,3.0,other,13935000.0,5.0
15078,2320,403.8740999999991,5.0,4.0,2.0,house,2300000.0,2.0
15079,2320,403.8740999999991,5.0,4.0,2.0,other,1200000.0,1.0
15080,2320,403.8740999999991,5.0,4.0,3.0,apartment,203000.0,1.0
15081,2320,403.8740999999991,5.0,4.0,3.0,house,3786500.0,2.0
15082,2320,403.8740999999991,5.0,4.0,3.0,land,31842000.0,134.0
15083,2320,403.8740999999991,5.0,4.0,3.0,other,29677499.0,14.0
15084,2321,359.9923000000004,1.0,1.0,0.0,house,790000.0,4.0
15085,2321,359.9923000000004,1.0,1.0,0.0,other,200000.0,1.0
15086,2321,359.9923000000004,1.0,1.0,1.0,other,473500.0,1.0
15087,2321,359.9923000000004,1.0,1.0,3.0,other,720000.0,1.0
15088,2321,359.9923000000004,1.0,2.0,0.0,house,617000.0,4.0
15089,2321,359.9923000000004,1.0,2.0,0.0,other,840000.0,2.0
15090,2321,359.9923000000004,1.0,2.0,1.0,apartment,1564500.0,6.0
15091,2321,359.9923000000004,1.0,2.0,1.0,house,3050000.0,12.0
15092,2321,359.9923000000004,1.0,2.0,1.0,other,420000.0,1.0
15093,2321,359.9923000000004,1.0,2.0,1.0,semi detached,492000.0,2.0
15094,2321,359.9923000000004,1.0,2.0,2.0,house,2610000.0,6.0
15095,2321,359.9923000000004,1.0,2.0,2.0,other,1956000.0,4.0
15096,2321,359.9923000000004,1.0,2.0,2.0,semi detached,275000.0,1.0
15097,2321,359.9923000000004,1.0,2.0,3.0,house,1095000.0,3.0
15098,2321,359.9923000000004,1.0,2.0,3.0,other,1110000.0,3.0
15099,2321,359.9923000000004,1.0,3.0,0.0,house,5469000.0,18.0
15100,2321,359.9923000000004,1.0,3.0,0.0,other,1130000.0,3.0
15101,2321,359.9923000000004,1.0,3.0,1.0,apartment,575000.0,2.0
15102,2321,359.9923000000004,1.0,3.0,1.0,house,17134500.0,48.0
15103,2321,359.9923000000004,1.0,3.0,1.0,other,375000.0,1.0
15104,2321,359.9923000000004,1.0,3.0,1.0,semi detached,921000.0,3.0
15105,2321,359.9923000000004,1.0,3.0,2.0,house,22222000.0,59.0
15106,2321,359.9923000000004,1.0,3.0,2.0,other,2005000.0,3.0
15107,2321,359.9923000000004,1.0,3.0,2.0,semi detached,333000.0,1.0
15108,2321,359.9923000000004,1.0,3.0,3.0,apartment,295000.0,1.0
15109,2321,359.9923000000004,1.0,3.0,3.0,house,23710500.0,63.0
15110,2321,359.9923000000004,1.0,3.0,3.0,other,1670000.0,2.0
15111,2321,359.9923000000004,1.0,4.0,0.0,house,2195000.0,6.0
15112,2321,359.9923000000004,1.0,4.0,1.0,house,3838000.0,12.0
15113,2321,359.9923000000004,1.0,4.0,2.0,house,8385000.0,22.0
15114,2321,359.9923000000004,1.0,4.0,2.0,other,778845.0,2.0
15115,2321,359.9923000000004,1.0,4.0,3.0,house,5879000.0,13.0
15116,2321,359.9923000000004,1.0,4.0,3.0,other,880000.0,1.0
15117,2321,359.9923000000004,2.0,1.0,2.0,house,239000.0,1.0
15118,2321,359.9923000000004,2.0,2.0,0.0,house,220000.0,1.0
15119,2321,359.9923000000004,2.0,2.0,1.0,other,380000.0,1.0
15120,2321,359.9923000000004,2.0,2.0,2.0,house,595000.0,1.0
15121,2321,359.9923000000004,2.0,3.0,0.0,house,2125000.0,4.0
15122,2321,359.9923000000004,2.0,3.0,1.0,house,8000465.0,20.0
15123,2321,359.9923000000004,2.0,3.0,1.0,other,880000.0,1.0
15124,2321,359.9923000000004,2.0,3.0,1.0,semi detached,3187500.0,7.0
15125,2321,359.9923000000004,2.0,3.0,2.0,apartment,1327900.0,4.0
15126,2321,359.9923000000004,2.0,3.0,2.0,house,24861325.0,59.0
15127,2321,359.9923000000004,2.0,3.0,2.0,other,2240000.0,3.0
15128,2321,359.9923000000004,2.0,3.0,2.0,semi detached,2243000.0,6.0
15129,2321,359.9923000000004,2.0,3.0,3.0,apartment,359900.0,1.0
15130,2321,359.9923000000004,2.0,3.0,3.0,house,9229500.0,18.0
15131,2321,359.9923000000004,2.0,3.0,3.0,other,8511000.0,13.0
15132,2321,359.9923000000004,2.0,4.0,0.0,house,1224650.0,3.0
15133,2321,359.9923000000004,2.0,4.0,0.0,other,2219000.0,5.0
15134,2321,359.9923000000004,2.0,4.0,1.0,apartment,330000.0,1.0
15135,2321,359.9923000000004,2.0,4.0,1.0,house,2397400.0,7.0
15136,2321,359.9923000000004,2.0,4.0,1.0,semi detached,365000.0,1.0
15137,2321,359.9923000000004,2.0,4.0,2.0,house,191611323.0,425.0
15138,2321,359.9923000000004,2.0,4.0,2.0,land,2096000.0,8.0
15139,2321,359.9923000000004,2.0,4.0,2.0,other,7505000.0,8.0
15140,2321,359.9923000000004,2.0,4.0,2.0,semi detached,3931000.0,10.0
15141,2321,359.9923000000004,2.0,4.0,3.0,house,77772852.0,129.0
15142,2321,359.9923000000004,2.0,4.0,3.0,other,13473000.0,18.0
15143,2321,359.9923000000004,3.0,2.0,3.0,house,310000.0,1.0
15144,2321,359.9923000000004,3.0,3.0,2.0,house,380000.0,1.0
15145,2321,359.9923000000004,3.0,3.0,3.0,house,1321500.0,3.0
15146,2321,359.9923000000004,3.0,4.0,2.0,house,6959950.0,11.0
15147,2321,359.9923000000004,3.0,4.0,2.0,other,9628000.0,10.0
15148,2321,359.9923000000004,3.0,4.0,3.0,house,41986830.0,51.0
15149,2321,359.9923000000004,3.0,4.0,3.0,other,17145000.0,17.0
15150,2321,359.9923000000004,4.0,4.0,2.0,other,2085000.0,2.0
15151,2321,359.9923000000004,4.0,4.0,2.0,semi detached,620000.0,1.0
15152,2321,359.9923000000004,4.0,4.0,3.0,house,6505000.0,8.0
15153,2321,359.9923000000004,4.0,4.0,3.0,other,1550000.0,1.0
15154,2321,359.9923000000004,5.0,4.0,3.0,house,378000.0,2.0
15155,2321,359.9923000000004,5.0,4.0,3.0,land,10150000.0,36.0
15156,2321,359.9923000000004,5.0,4.0,3.0,other,3038000.0,6.0
15157,2322,166.70179999999993,1.0,1.0,1.0,house,185000.0,1.0
15158,2322,166.70179999999993,1.0,2.0,1.0,apartment,4732900.0,18.0
15159,2322,166.70179999999993,1.0,2.0,1.0,house,14401500.0,54.0
15160,2322,166.70179999999993,1.0,2.0,1.0,semi detached,7381500.0,25.0
15161,2322,166.70179999999993,1.0,2.0,2.0,house,6298000.0,23.0
15162,2322,166.70179999999993,1.0,2.0,2.0,other,297000.0,1.0
15163,2322,166.70179999999993,1.0,2.0,3.0,house,913000.0,3.0
15164,2322,166.70179999999993,1.0,2.0,3.0,other,339000.0,1.0
15165,2322,166.70179999999993,1.0,3.0,1.0,apartment,380000.0,1.0
15166,2322,166.70179999999993,1.0,3.0,1.0,house,28069200.0,84.0
15167,2322,166.70179999999993,1.0,3.0,1.0,other,345000.0,1.0
15168,2322,166.70179999999993,1.0,3.0,1.0,semi detached,365000.0,1.0
15169,2322,166.70179999999993,1.0,3.0,2.0,house,19863250.0,54.0
15170,2322,166.70179999999993,1.0,3.0,3.0,house,13085112.0,38.0
15171,2322,166.70179999999993,1.0,4.0,1.0,house,7805500.0,26.0
15172,2322,166.70179999999993,1.0,4.0,2.0,house,8566050.0,24.0
15173,2322,166.70179999999993,1.0,4.0,3.0,house,7241500.0,20.0
15174,2322,166.70179999999993,2.0,2.0,1.0,other,320000.0,1.0
15175,2322,166.70179999999993,2.0,2.0,3.0,house,627550.0,2.0
15176,2322,166.70179999999993,2.0,3.0,1.0,house,1505000.0,4.0
15177,2322,166.70179999999993,2.0,3.0,1.0,semi detached,1470000.0,4.0
15178,2322,166.70179999999993,2.0,3.0,2.0,house,4719000.0,11.0
15179,2322,166.70179999999993,2.0,3.0,2.0,other,730000.0,1.0
15180,2322,166.70179999999993,2.0,3.0,2.0,semi detached,355000.0,1.0
15181,2322,166.70179999999993,2.0,3.0,3.0,house,3798000.0,8.0
15182,2322,166.70179999999993,2.0,3.0,3.0,other,690000.0,1.0
15183,2322,166.70179999999993,2.0,4.0,1.0,house,2807000.0,7.0
15184,2322,166.70179999999993,2.0,4.0,2.0,house,55464650.0,110.0
15185,2322,166.70179999999993,2.0,4.0,2.0,land,1380000.0,2.0
15186,2322,166.70179999999993,2.0,4.0,3.0,house,36901250.0,61.0
15187,2322,166.70179999999993,2.0,4.0,3.0,other,1920000.0,3.0
15188,2322,166.70179999999993,3.0,4.0,2.0,house,8427000.0,13.0
15189,2322,166.70179999999993,3.0,4.0,2.0,other,711000.0,1.0
15190,2322,166.70179999999993,3.0,4.0,3.0,apartment,1920000.0,3.0
15191,2322,166.70179999999993,3.0,4.0,3.0,house,25728000.0,25.0
15192,2322,166.70179999999993,4.0,4.0,3.0,house,3840000.0,3.0
15193,2322,166.70179999999993,4.0,4.0,3.0,land,1900000.0,1.0
15194,2322,166.70179999999993,5.0,3.0,1.0,house,540000.0,2.0
15195,2322,166.70179999999993,5.0,3.0,3.0,house,305000.0,1.0
15196,2322,166.70179999999993,5.0,4.0,1.0,land,380000.0,2.0
15197,2322,166.70179999999993,5.0,4.0,3.0,house,1890000.0,4.0
15198,2322,166.70179999999993,5.0,4.0,3.0,land,9377450.0,42.0
15199,2322,166.70179999999993,5.0,4.0,3.0,other,1540000.0,3.0
15200,2323,209.45100000000014,1.0,0.0,0.0,house,700000.0,1.0
15201,2323,209.45100000000014,1.0,1.0,1.0,apartment,1674000.0,10.0
15202,2323,209.45100000000014,1.0,1.0,1.0,house,1295000.0,8.0
15203,2323,209.45100000000014,1.0,1.0,3.0,house,333000.0,1.0
15204,2323,209.45100000000014,1.0,2.0,0.0,apartment,688000.0,3.0
15205,2323,209.45100000000014,1.0,2.0,0.0,house,1295000.0,5.0
15206,2323,209.45100000000014,1.0,2.0,0.0,land,185000.0,1.0
15207,2323,209.45100000000014,1.0,2.0,1.0,apartment,15825334.0,63.0
15208,2323,209.45100000000014,1.0,2.0,1.0,house,31931960.0,105.0
15209,2323,209.45100000000014,1.0,2.0,1.0,other,1097000.0,3.0
15210,2323,209.45100000000014,1.0,2.0,1.0,semi detached,6987500.0,26.0
15211,2323,209.45100000000014,1.0,2.0,2.0,apartment,880000.0,3.0
15212,2323,209.45100000000014,1.0,2.0,2.0,house,10112500.0,31.0
15213,2323,209.45100000000014,1.0,2.0,3.0,house,4166500.0,11.0
15214,2323,209.45100000000014,1.0,2.0,3.0,semi detached,305000.0,1.0
15215,2323,209.45100000000014,1.0,3.0,0.0,apartment,380000.0,1.0
15216,2323,209.45100000000014,1.0,3.0,0.0,house,10422500.0,31.0
15217,2323,209.45100000000014,1.0,3.0,0.0,other,890000.0,2.0
15218,2323,209.45100000000014,1.0,3.0,0.0,semi detached,305000.0,1.0
15219,2323,209.45100000000014,1.0,3.0,1.0,apartment,2163500.0,7.0
15220,2323,209.45100000000014,1.0,3.0,1.0,house,87819750.0,263.0
15221,2323,209.45100000000014,1.0,3.0,1.0,semi detached,6710310.0,21.0
15222,2323,209.45100000000014,1.0,3.0,2.0,apartment,702500.0,2.0
15223,2323,209.45100000000014,1.0,3.0,2.0,house,101398114.0,285.0
15224,2323,209.45100000000014,1.0,3.0,2.0,other,321500.0,1.0
15225,2323,209.45100000000014,1.0,3.0,2.0,semi detached,1055000.0,3.0
15226,2323,209.45100000000014,1.0,3.0,3.0,house,35663500.0,97.0
15227,2323,209.45100000000014,1.0,3.0,3.0,other,2325000.0,3.0
15228,2323,209.45100000000014,1.0,4.0,0.0,house,2356000.0,8.0
15229,2323,209.45100000000014,1.0,4.0,1.0,house,17877500.0,49.0
15230,2323,209.45100000000014,1.0,4.0,1.0,other,444500.0,1.0
15231,2323,209.45100000000014,1.0,4.0,2.0,house,18584600.0,48.0
15232,2323,209.45100000000014,1.0,4.0,2.0,other,560000.0,1.0
15233,2323,209.45100000000014,1.0,4.0,3.0,house,11776300.0,26.0
15234,2323,209.45100000000014,1.0,4.0,3.0,other,650000.0,1.0
15235,2323,209.45100000000014,2.0,1.0,3.0,apartment,230000.0,1.0
15236,2323,209.45100000000014,2.0,2.0,1.0,apartment,286000.0,1.0
15237,2323,209.45100000000014,2.0,2.0,1.0,house,1222000.0,4.0
15238,2323,209.45100000000014,2.0,2.0,1.0,semi detached,1249000.0,4.0
15239,2323,209.45100000000014,2.0,2.0,2.0,apartment,620000.0,2.0
15240,2323,209.45100000000014,2.0,2.0,2.0,house,624000.0,2.0
15241,2323,209.45100000000014,2.0,2.0,2.0,semi detached,325000.0,1.0
15242,2323,209.45100000000014,2.0,3.0,0.0,house,1037000.0,3.0
15243,2323,209.45100000000014,2.0,3.0,1.0,apartment,1802000.0,5.0
15244,2323,209.45100000000014,2.0,3.0,1.0,house,16986000.0,46.0
15245,2323,209.45100000000014,2.0,3.0,1.0,semi detached,9050000.0,25.0
15246,2323,209.45100000000014,2.0,3.0,2.0,apartment,3575500.0,10.0
15247,2323,209.45100000000014,2.0,3.0,2.0,house,51186249.0,126.0
15248,2323,209.45100000000014,2.0,3.0,2.0,other,870000.0,1.0
15249,2323,209.45100000000014,2.0,3.0,2.0,semi detached,2889000.0,8.0
15250,2323,209.45100000000014,2.0,3.0,3.0,house,18146000.0,42.0
15251,2323,209.45100000000014,2.0,3.0,3.0,other,760000.0,1.0
15252,2323,209.45100000000014,2.0,4.0,0.0,house,3530000.0,6.0
15253,2323,209.45100000000014,2.0,4.0,1.0,house,11591500.0,28.0
15254,2323,209.45100000000014,2.0,4.0,2.0,house,214918360.0,441.0
15255,2323,209.45100000000014,2.0,4.0,2.0,other,770000.0,1.0
15256,2323,209.45100000000014,2.0,4.0,3.0,house,81724016.0,151.0
15257,2323,209.45100000000014,2.0,4.0,3.0,other,3235000.0,4.0
15258,2323,209.45100000000014,3.0,3.0,2.0,house,2780000.0,6.0
15259,2323,209.45100000000014,3.0,3.0,3.0,house,3615000.0,8.0
15260,2323,209.45100000000014,3.0,3.0,3.0,other,1400000.0,2.0
15261,2323,209.45100000000014,3.0,4.0,1.0,house,1285000.0,3.0
15262,2323,209.45100000000014,3.0,4.0,2.0,house,32413500.0,57.0
15263,2323,209.45100000000014,3.0,4.0,2.0,other,1630000.0,2.0
15264,2323,209.45100000000014,3.0,4.0,3.0,house,30342500.0,50.0
15265,2323,209.45100000000014,3.0,4.0,3.0,other,6035000.0,6.0
15266,2323,209.45100000000014,4.0,4.0,2.0,house,520000.0,1.0
15267,2323,209.45100000000014,4.0,4.0,3.0,house,1863000.0,4.0
15268,2323,209.45100000000014,4.0,4.0,3.0,other,625000.0,1.0
15269,2323,209.45100000000014,5.0,4.0,3.0,apartment,940000.0,1.0
15270,2323,209.45100000000014,5.0,4.0,3.0,land,535000.0,2.0
15271,2324,627.4292999999998,1.0,0.0,0.0,land,127000.0,1.0
15272,2324,627.4292999999998,1.0,0.0,0.0,other,145000.0,1.0
15273,2324,627.4292999999998,1.0,0.0,0.0,semi detached,212500.0,1.0
15274,2324,627.4292999999998,1.0,1.0,0.0,apartment,398500.0,2.0
15275,2324,627.4292999999998,1.0,1.0,0.0,house,1089000.0,5.0
15276,2324,627.4292999999998,1.0,1.0,0.0,other,1955600.0,2.0
15277,2324,627.4292999999998,1.0,1.0,1.0,house,1038500.0,6.0
15278,2324,627.4292999999998,1.0,1.0,1.0,land,169000.0,1.0
15279,2324,627.4292999999998,1.0,1.0,3.0,house,630000.0,1.0
15280,2324,627.4292999999998,1.0,2.0,0.0,apartment,1596500.0,7.0
15281,2324,627.4292999999998,1.0,2.0,0.0,house,4409000.0,15.0
15282,2324,627.4292999999998,1.0,2.0,0.0,other,505000.0,2.0
15283,2324,627.4292999999998,1.0,2.0,0.0,semi detached,245000.0,1.0
15284,2324,627.4292999999998,1.0,2.0,1.0,apartment,24619800.0,101.0
15285,2324,627.4292999999998,1.0,2.0,1.0,house,18750650.0,65.0
15286,2324,627.4292999999998,1.0,2.0,1.0,other,175000.0,1.0
15287,2324,627.4292999999998,1.0,2.0,1.0,semi detached,8113500.0,36.0
15288,2324,627.4292999999998,1.0,2.0,2.0,apartment,1200950.0,6.0
15289,2324,627.4292999999998,1.0,2.0,2.0,house,8106100.0,28.0
15290,2324,627.4292999999998,1.0,2.0,2.0,semi detached,275000.0,1.0
15291,2324,627.4292999999998,1.0,2.0,3.0,apartment,715000.0,3.0
15292,2324,627.4292999999998,1.0,2.0,3.0,house,6112000.0,16.0
15293,2324,627.4292999999998,1.0,3.0,0.0,house,11008200.0,40.0
15294,2324,627.4292999999998,1.0,3.0,0.0,semi detached,224000.0,1.0
15295,2324,627.4292999999998,1.0,3.0,1.0,apartment,1140000.0,5.0
15296,2324,627.4292999999998,1.0,3.0,1.0,house,94113845.0,333.0
15297,2324,627.4292999999998,1.0,3.0,1.0,other,315000.0,1.0
15298,2324,627.4292999999998,1.0,3.0,1.0,semi detached,2033500.0,8.0
15299,2324,627.4292999999998,1.0,3.0,2.0,apartment,1755000.0,4.0
15300,2324,627.4292999999998,1.0,3.0,2.0,house,80061750.0,227.0
15301,2324,627.4292999999998,1.0,3.0,2.0,land,766000.0,2.0
15302,2324,627.4292999999998,1.0,3.0,2.0,semi detached,1007000.0,3.0
15303,2324,627.4292999999998,1.0,3.0,3.0,house,29683400.0,93.0
15304,2324,627.4292999999998,1.0,3.0,3.0,other,1258000.0,3.0
15305,2324,627.4292999999998,1.0,4.0,0.0,house,545500.0,2.0
15306,2324,627.4292999999998,1.0,4.0,1.0,house,6733500.0,22.0
15307,2324,627.4292999999998,1.0,4.0,1.0,semi detached,260000.0,1.0
15308,2324,627.4292999999998,1.0,4.0,2.0,house,12715500.0,37.0
15309,2324,627.4292999999998,1.0,4.0,2.0,land,338500.0,2.0
15310,2324,627.4292999999998,1.0,4.0,3.0,house,7002000.0,20.0
15311,2324,627.4292999999998,1.0,4.0,3.0,other,650000.0,1.0
15312,2324,627.4292999999998,2.0,1.0,1.0,house,580000.0,2.0
15313,2324,627.4292999999998,2.0,2.0,0.0,apartment,644000.0,2.0
15314,2324,627.4292999999998,2.0,2.0,0.0,house,1560000.0,5.0
15315,2324,627.4292999999998,2.0,2.0,1.0,apartment,2948000.0,11.0
15316,2324,627.4292999999998,2.0,2.0,1.0,house,260000.0,1.0
15317,2324,627.4292999999998,2.0,2.0,1.0,semi detached,1646000.0,6.0
15318,2324,627.4292999999998,2.0,2.0,2.0,apartment,795000.0,3.0
15319,2324,627.4292999999998,2.0,2.0,2.0,house,3105300.0,7.0
15320,2324,627.4292999999998,2.0,2.0,2.0,semi detached,2984000.0,8.0
15321,2324,627.4292999999998,2.0,2.0,3.0,house,2090000.0,5.0
15322,2324,627.4292999999998,2.0,3.0,0.0,house,350000.0,1.0
15323,2324,627.4292999999998,2.0,3.0,0.0,semi detached,250000.0,1.0
15324,2324,627.4292999999998,2.0,3.0,1.0,apartment,2337000.0,6.0
15325,2324,627.4292999999998,2.0,3.0,1.0,house,17579000.0,44.0
15326,2324,627.4292999999998,2.0,3.0,1.0,other,603500.0,2.0
15327,2324,627.4292999999998,2.0,3.0,1.0,semi detached,5940000.0,15.0
15328,2324,627.4292999999998,2.0,3.0,2.0,apartment,6372500.0,14.0
15329,2324,627.4292999999998,2.0,3.0,2.0,house,56744249.0,136.0
15330,2324,627.4292999999998,2.0,3.0,2.0,other,3370000.0,5.0
15331,2324,627.4292999999998,2.0,3.0,2.0,semi detached,12965500.0,32.0
15332,2324,627.4292999999998,2.0,3.0,3.0,apartment,480000.0,2.0
15333,2324,627.4292999999998,2.0,3.0,3.0,house,25249123.0,54.0
15334,2324,627.4292999999998,2.0,3.0,3.0,other,2685000.0,5.0
15335,2324,627.4292999999998,2.0,3.0,3.0,semi detached,2320000.0,5.0
15336,2324,627.4292999999998,2.0,4.0,0.0,house,2705000.0,6.0
15337,2324,627.4292999999998,2.0,4.0,1.0,apartment,285000.0,1.0
15338,2324,627.4292999999998,2.0,4.0,1.0,house,13835000.0,34.0
15339,2324,627.4292999999998,2.0,4.0,1.0,semi detached,612000.0,2.0
15340,2324,627.4292999999998,2.0,4.0,2.0,apartment,1405000.0,4.0
15341,2324,627.4292999999998,2.0,4.0,2.0,house,174683838.0,390.0
15342,2324,627.4292999999998,2.0,4.0,2.0,land,995000.0,2.0
15343,2324,627.4292999999998,2.0,4.0,2.0,other,6099200.0,9.0
15344,2324,627.4292999999998,2.0,4.0,2.0,semi detached,5886500.0,17.0
15345,2324,627.4292999999998,2.0,4.0,3.0,house,65966000.0,121.0
15346,2324,627.4292999999998,2.0,4.0,3.0,other,6327000.0,8.0
15347,2324,627.4292999999998,3.0,3.0,1.0,house,640000.0,1.0
15348,2324,627.4292999999998,3.0,3.0,1.0,semi detached,1170000.0,3.0
15349,2324,627.4292999999998,3.0,3.0,2.0,apartment,1590000.0,3.0
15350,2324,627.4292999999998,3.0,3.0,2.0,house,8975000.0,15.0
15351,2324,627.4292999999998,3.0,3.0,2.0,semi detached,2832500.0,6.0
15352,2324,627.4292999999998,3.0,3.0,3.0,house,3775000.0,7.0
15353,2324,627.4292999999998,3.0,3.0,3.0,other,1630000.0,2.0
15354,2324,627.4292999999998,3.0,4.0,0.0,apartment,231000.0,1.0
15355,2324,627.4292999999998,3.0,4.0,0.0,house,500000.0,1.0
15356,2324,627.4292999999998,3.0,4.0,2.0,house,33296000.0,55.0
15357,2324,627.4292999999998,3.0,4.0,2.0,other,4535000.0,6.0
15358,2324,627.4292999999998,3.0,4.0,2.0,semi detached,2758000.0,6.0
